categorias,codigo_categoria,codigo_cliente_fornecedor,codigo_lancamento_integracao,codigo_lancamento_omie,codigo_tipo_documento,data_emissao,data_previsao,data_registro,data_vencimento,distribuicao,id_conta_corrente,id_origem,nCodOS,numero_documento,numero_documento_fiscal,numero_parcela,numero_pedido,operacao,retem_cofins,retem_csll,retem_inss,retem_ir,retem_iss,retem_pis,status_titulo,tipo_agrupamento,valor_cofins,valor_csll,valor_documento,valor_ir,valor_pis,boleto.cGerado,boleto.cNumBancario,boleto.cNumBoleto,boleto.dDtEmBol,boleto.nPerJuros,boleto.nPerMulta,info.cImpAPI,info.dAlt,info.dInc,info.hAlt,info.hInc,info.uAlt,info.uInc,cNumeroContrato,codigo_barras_ficha_compensacao,bloqueado,bloquear_baixa,valor_iss,bloquear_exclusao,codigo_vendedor,Minha Empresa Nome,Minha Empresa CNPJ
"[{'codigo_categoria': '1.01.01', 'percentual': 71.017853, 'valor': 367.56}, {'codigo_categoria': '1.04.99', 'percentual': 28.982147, 'valor': 150}]",,1800441203,,2389392596,BOL,02/05/2025,15/05/2025,02/05/2025,15/05/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 517.56}]",2200251437,VENR,2389390446.0,"RPS 706, 3691",202500000000122,001/001,3871,01,S,S,N,N,N,S,RECEBIDO,I,11.03,3.68,517.56,,2.39,S,0021098100000360,0021098100000360,02/05/2025,1,2,N,06/05/2025,02/05/2025,10:09:03,18:36:01,WEBSERVICE,P000938853,604,45090.02004 00036.006575 29310.981609 7 10820000050046,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.98', 'percentual': 79.909459, 'valor': 596.62}, {'codigo_categoria': '1.04.99', 'percentual': 20.090541, 'valor': 150}]",,1891772147,,2389392744,BOL,02/05/2025,15/05/2025,02/05/2025,15/05/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 746.62}]",2200251437,VENR,2389390773.0,"RPS 707, 3692",202500000000123,001/001,3872,01,S,S,N,N,N,S,RECEBIDO,I,17.9,5.97,746.62,,3.88,S,0021098100000361,0021098100000361,02/05/2025,1,2,N,15/05/2025,02/05/2025,08:37:21,18:36:18,WEBSERVICE,P000938853,627,45090.02004 00036.106573 30410.981101 7 10820000071887,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 77.320492, 'valor': 511.39}, {'codigo_categoria': '1.04.99', 'percentual': 22.679508, 'valor': 150}]",,1801298151,,2389392807,BOL,02/05/2025,15/05/2025,02/05/2025,15/05/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 661.39}]",2200251437,VENR,2389391133.0,"RPS 708, 3693",202500000000124,001/001,3873,01,S,S,N,N,N,S,CANCELADO,I,15.34,5.11,661.39,,3.32,N,,,,1,2,N,13/05/2025,02/05/2025,14:23:41,18:36:32,P000938853,P000938853,714,,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 73.47527, 'valor': 415.51}, {'codigo_categoria': '1.04.99', 'percentual': 26.52473, 'valor': 150}]",,1801298171,,2389392870,BOL,02/05/2025,15/05/2025,02/05/2025,15/05/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 565.51}]",2200251437,VENR,2389391462.0,"RPS 709, 3694",202500000000125,001/001,3874,01,S,S,N,N,N,S,RECEBIDO,I,12.47,4.16,565.51,,2.7,S,0021098100000363,0021098100000363,02/05/2025,1,2,N,16/05/2025,02/05/2025,08:35:07,18:36:46,WEBSERVICE,P000938853,869,45090.02004 00036.306579 32410.981305 1 10820000054618,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.04.99', 'percentual': 100, 'valor': 150}]",1.04.99,1800441146,,2394963303,BOL,13/05/2025,15/05/2025,13/05/2025,15/05/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 150}]",2200251437,MANR,,,052025,001/001,,,,,,,,,RECEBIDO,I,,,150.0,,,S,0021098100000364,0021098100000364,13/05/2025,1,2,N,16/05/2025,13/05/2025,08:35:13,14:30:32,WEBSERVICE,P000938853,,45090.02004 00036.408987 51610.981907 8 10820000015000,N,N,,N,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.04.99', 'percentual': 100, 'valor': 150}]",1.04.99,1801298151,,2394963755,BOL,13/05/2025,15/05/2025,13/05/2025,15/05/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 150}]",2200251437,MANR,,,052025,001/001,,,,,,,,,RECEBIDO,I,,,150.0,,,S,0021098100000365,0021098100000365,13/05/2025,1,2,N,16/05/2025,13/05/2025,08:35:18,14:33:40,WEBSERVICE,P000938853,,45090.02004 00036.508984 57910.981000 1 10820000015000,N,N,,N,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 78.028417, 'valor': 532.7}, {'codigo_categoria': '1.04.99', 'percentual': 21.971583, 'valor': 150}]",,1801298135,,2402627071,BOL,02/06/2025,16/06/2025,02/06/2025,16/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 682.7}]",2200251437,VENR,2402626612.0,"RPS 710, 3695",202500000000126,001/001,3876,01,S,S,N,N,N,S,RECEBIDO,I,15.98,5.33,682.7,,3.46,S,0021098100000371,0021098100000371,02/06/2025,1,2,N,27/06/2025,02/06/2025,08:57:15,11:58:23,WEBSERVICE,P000938853,602,45090.02004 00037.113792 76210.981502 5 11140000065793,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 82.527461, 'valor': 708.49}, {'codigo_categoria': '1.04.99', 'percentual': 17.472539, 'valor': 150}]",,1924192021,,2402631310,BOL,02/06/2025,16/06/2025,02/06/2025,16/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 858.49}]",2200251437,VENR,2402627340.0,"RPS 711, 3696",202500000000127,001/001,3877,01,S,S,N,S,N,S,RECEBIDO,I,21.25,7.08,858.49,10.63,4.61,S,0021098100000372,0021098100000372,02/06/2025,1,2,N,27/06/2025,02/06/2025,08:58:12,12:02:15,WEBSERVICE,P000938853,2023/00003,45090.02004 00037.213808 30210.981806 5 11140000081492,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 100, 'valor': 1381.36}]",1.01.01,1800441181,,2402631684,BOL,02/06/2025,20/06/2025,02/06/2025,20/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 1381.36}]",2200251437,VENR,2402627734.0,RPS 3697,202500000000128,001/001,3878,01,S,S,N,S,N,S,RECEBIDO,I,41.44,13.81,1381.36,20.72,8.98,S,0021098100000373,0021098100000373,02/06/2025,1,2,N,23/06/2025,02/06/2025,08:46:13,12:02:37,WEBSERVICE,P000938853,2025/00001,45090.02004 00037.313806 34010.981008 1 11180000129641,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 95.429477, 'valor': 3131.9}, {'codigo_categoria': '1.04.99', 'percentual': 4.570523, 'valor': 150}]",,1800441133,,2402632046,BOL,02/06/2025,16/06/2025,02/06/2025,16/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 3281.9}]",2200251437,VENR,2402627746.0,"RPS 712, 3698",202500000000129,001/001,3879,01,S,S,N,S,N,S,RECEBIDO,I,93.96,31.32,3281.9,46.98,20.36,S,0021098100000374,0021098100000374,02/06/2025,1,2,N,17/06/2025,02/06/2025,08:59:02,12:02:53,WEBSERVICE,P000938853,579,45090.02004 00037.413804 38310.981600 1 11140000308928,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 97.190222, 'valor': 5188.5}, {'codigo_categoria': '1.04.99', 'percentual': 2.809778, 'valor': 150}]",,1800441138,,2402632539,BOL,02/06/2025,20/06/2025,02/06/2025,20/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 5338.5}]",2200251437,VENR,2402628105.0,"RPS 713, 3699",202500000000130,001/001,3880,01,S,S,N,S,N,S,RECEBIDO,I,155.66,51.89,5338.5,77.83,33.73,S,0021098100000375,0021098100000375,02/06/2025,1,2,N,16/06/2025,02/06/2025,08:45:03,12:03:12,WEBSERVICE,P000938853,581,45090.02004 00037.513801 42810.981003 6 11180000501939,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 84.54182, 'valor': 820.36}, {'codigo_categoria': '1.04.99', 'percentual': 15.45818, 'valor': 150}]",,1800441150,,2402633219,BOL,02/06/2025,16/06/2025,02/06/2025,16/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 970.36}]",2200251437,VENR,2402628450.0,"RPS 714, 3700",202500000000131,001/001,3881,01,S,S,N,S,N,S,RECEBIDO,I,24.61,8.2,970.36,12.31,5.33,S,0021098100000376,0021098100000376,02/06/2025,1,2,N,17/06/2025,02/06/2025,08:35:11,12:03:34,WEBSERVICE,P000938853,583,45090.02004 00037.613809 47410.981105 7 11140000091991,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 93.42336, 'valor': 2130.8}, {'codigo_categoria': '1.04.99', 'percentual': 6.57664, 'valor': 150}]",,1801298119,,2402633327,BOL,02/06/2025,16/06/2025,02/06/2025,16/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 2280.8}]",2200251437,VENR,2402628806.0,"RPS 715, 3701",202500000000132,001/001,3882,01,S,S,N,S,N,S,RECEBIDO,I,63.92,21.31,2280.8,31.96,13.85,S,0021098100000377,0021098100000377,02/06/2025,1,2,N,16/06/2025,02/06/2025,08:44:08,12:03:55,WEBSERVICE,P000938853,584,45090.02004 00037.713807 52310.981007 1 11140000214976,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 83.353864, 'valor': 751.11}, {'codigo_categoria': '1.04.99', 'percentual': 16.646136, 'valor': 150}]",,1800441173,,2402633393,BOL,02/06/2025,16/06/2025,02/06/2025,16/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 901.11}]",2200251437,VENR,2402629148.0,"RPS 716, 3702",202500000000133,001/001,3883,01,S,S,N,S,N,S,RECEBIDO,I,22.53,7.51,901.11,11.27,4.88,S,0021098100000378,0021098100000378,02/06/2025,1,2,N,17/06/2025,02/06/2025,08:58:02,12:04:11,WEBSERVICE,P000938853,585,45090.02004 00037.813805 55910.981509 6 11140000085492,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 83.428753, 'valor': 1283.81}, {'codigo_categoria': '1.04.99', 'percentual': 16.571247, 'valor': 255}]",,1800441177,,2402633467,BOL,02/06/2025,16/06/2025,02/06/2025,16/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 1538.81}]",2200251437,VENR,2402629483.0,"RPS 717, 3703",202500000000134,001/001,3884,01,S,S,N,S,N,S,RECEBIDO,I,38.51,12.84,1538.81,19.26,8.34,S,0021098100000379,0021098100000379,02/06/2025,1,2,N,17/06/2025,02/06/2025,08:45:53,12:04:27,WEBSERVICE,P000938853,586,45090.02004 00037.913803 59710.981701 1 11140000145986,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.98', 'percentual': 59.040093, 'valor': 367.56}, {'codigo_categoria': '1.04.99', 'percentual': 40.959907, 'valor': 255}]",,1801298123,,2402633524,BOL,02/06/2025,16/06/2025,02/06/2025,16/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 622.56}]",2200251437,VENR,2402629827.0,"RPS 718, 3704",202500000000135,001/001,3885,01,S,S,N,N,N,S,RECEBIDO,I,11.03,3.68,622.56,,2.39,S,0021098100000380,0021098100000380,02/06/2025,1,2,N,17/06/2025,02/06/2025,08:47:01,12:04:43,WEBSERVICE,P000938853,590,45090.02004 00038.013801 62810.981803 1 11140000060546,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 86.34141, 'valor': 948.21}, {'codigo_categoria': '1.04.99', 'percentual': 13.65859, 'valor': 150}]",,1800441181,,2402633573,BOL,02/06/2025,16/06/2025,02/06/2025,16/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 1098.21}]",2200251437,VENR,2402630178.0,"RPS 719, 3705",202500000000136,001/001,3886,01,S,S,N,S,N,S,RECEBIDO,I,28.45,9.48,1098.21,14.22,6.16,S,0021098100000381,0021098100000381,02/06/2025,1,2,N,17/06/2025,02/06/2025,08:39:27,12:04:58,WEBSERVICE,P000938853,593,45090.02004 00038.113809 66710.981805 1 11140000103990,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 82.635271, 'valor': 713.82}, {'codigo_categoria': '1.04.99', 'percentual': 17.364729, 'valor': 150}]",,1800441189,,2402633629,BOL,02/06/2025,16/06/2025,02/06/2025,16/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 863.82}]",2200251437,VENR,2402630538.0,"RPS 720, 3706",202500000000137,001/001,3887,01,S,S,N,S,N,S,RECEBIDO,I,21.41,7.14,863.82,10.71,4.64,S,0021098100000382,0021098100000382,02/06/2025,1,2,N,17/06/2025,02/06/2025,08:49:03,12:05:16,WEBSERVICE,P000938853,597,45090.02004 00038.213807 70510.981007 1 11140000081992,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 83.053337, 'valor': 735.13}, {'codigo_categoria': '1.04.99', 'percentual': 16.946663, 'valor': 150}]",,1800441195,,2402633679,BOL,02/06/2025,16/06/2025,02/06/2025,16/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 885.13}]",2200251437,VENR,2402630909.0,"RPS 721, 3707",202500000000138,001/001,3888,01,S,S,N,S,N,S,RECEBIDO,I,22.05,7.35,885.13,11.03,4.78,S,0021098100000383,0021098100000383,02/06/2025,1,2,N,17/06/2025,02/06/2025,08:39:29,12:05:36,WEBSERVICE,P000938853,598,45090.02004 00038.313805 73310.981409 2 11140000083992,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 29.468385, 'valor': 106.54}, {'codigo_categoria': '1.04.99', 'percentual': 70.531615, 'valor': 255}]",,1801298131,,2402633757,BOL,02/06/2025,16/06/2025,02/06/2025,16/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 361.54}]",2200251437,VENR,2402631275.0,"RPS 722, 3708",202500000000139,001/001,3889,01,N,N,N,N,N,N,RECEBIDO,I,,,361.54,,,S,0021098100000384,0021098100000384,02/06/2025,1,2,N,17/06/2025,02/06/2025,08:45:11,12:05:57,WEBSERVICE,P000938853,599,45090.02004 00038.413803 77710.981901 2 11140000036154,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 72.147889, 'valor': 660.55}, {'codigo_categoria': '1.04.99', 'percentual': 27.852111, 'valor': 255}]",,1800441199,,2402633875,BOL,02/06/2025,16/06/2025,02/06/2025,16/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 915.55}]",2200251437,VENR,2402631670.0,"RPS 723, 3709",202500000000140,001/001,3890,01,S,S,N,N,N,S,RECEBIDO,I,19.82,6.61,915.55,,4.29,S,0021098100000385,0021098100000385,02/06/2025,1,2,N,17/06/2025,02/06/2025,08:41:46,12:06:18,WEBSERVICE,P000938853,600,45090.02004 00038.513800 82110.981204 5 11140000088483,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 71.017853, 'valor': 367.56}, {'codigo_categoria': '1.04.99', 'percentual': 28.982147, 'valor': 150}]",,1800441203,,2402633934,BOL,02/06/2025,16/06/2025,02/06/2025,16/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 517.56}]",2200251437,VENR,2402632029.0,"RPS 724, 3710",202500000000141,001/001,3891,01,S,S,N,N,N,S,RECEBIDO,I,11.03,3.68,517.56,,2.39,S,0021098100000386,0021098100000386,02/06/2025,1,2,N,17/06/2025,02/06/2025,08:36:18,12:06:36,WEBSERVICE,P000938853,604,45090.02004 00038.613808 85710.981706 7 11140000050046,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.98', 'percentual': 79.909459, 'valor': 596.62}, {'codigo_categoria': '1.04.99', 'percentual': 20.090541, 'valor': 150}]",,1891772147,,2402634007,BOL,02/06/2025,16/06/2025,02/06/2025,16/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 746.62}]",2200251437,VENR,2402632426.0,"RPS 725, 3711",202500000000142,001/001,3892,01,S,S,N,N,N,S,RECEBIDO,I,17.9,5.97,746.62,,3.88,S,0021098100000387,0021098100000387,02/06/2025,1,2,N,17/06/2025,02/06/2025,08:48:04,12:06:51,WEBSERVICE,P000938853,627,45090.02004 00038.713806 89410.981008 4 11140000071887,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 73.47527, 'valor': 415.51}, {'codigo_categoria': '1.04.99', 'percentual': 26.52473, 'valor': 150}]",,1801298171,,2402634098,BOL,02/06/2025,16/06/2025,02/06/2025,16/06/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 565.51}]",2200251437,VENR,2402632826.0,"RPS 726, 3712",202500000000143,001/001,3893,01,S,S,N,N,N,S,RECEBIDO,I,12.47,4.16,565.51,,2.7,S,0021098100000388,0021098100000388,02/06/2025,1,2,N,17/06/2025,02/06/2025,08:46:13,12:07:06,WEBSERVICE,P000938853,869,45090.02004 00038.813804 93810.981600 4 11140000054618,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.04.99', 'percentual': 100, 'valor': 150}]",1.04.99,1801298151,,2406923663,BOL,16/06/2025,20/06/2025,16/06/2025,16/06/2025,"[{'cCodDep': '2020071232', 'cDesDep': 'Omie', 'nPerDep': 100, 'nValDep': 150}]",2200251437,MANR,,,062025,001/001,,,N,N,N,N,N,N,RECEBIDO,I,,,150.0,,,S,0021098100000389,0021098100000389,16/06/2025,1,2,N,01/07/2025,16/06/2025,15:12:12,18:02:00,P000938853,P000938853,,45090.02004 00038.917076 88510.981108 2 11180000015000,N,N,,N,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.04.99', 'percentual': 100, 'valor': 150}]",1.04.99,1800441146,,2406923808,BOL,16/06/2025,20/06/2025,16/06/2025,16/06/2025,"[{'cCodDep': '2020071232', 'cDesDep': 'Omie', 'nPerDep': 100, 'nValDep': 150}]",2200251437,MANR,,,052025,001/001,,,N,N,N,N,N,N,RECEBIDO,I,,,150.0,,,S,0021098100000390,0021098100000390,16/06/2025,1,2,N,01/07/2025,16/06/2025,15:12:12,18:03:27,P000938853,P000938853,,45090.02004 00039.017074 92610.981000 2 11180000015000,N,N,,N,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 100, 'valor': 1381.36}]",1.01.01,1800441181,,2426886701,BOL,01/07/2025,21/07/2025,01/07/2025,21/07/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 1381.36}]",2200251437,VENR,2426885261.0,RPS 3713,202500000000144,001/001,3894,01,S,S,N,S,N,S,RECEBIDO,I,41.44,13.81,1381.36,20.72,8.98,S,0021098100000392,0021098100000392,01/07/2025,1,2,N,16/07/2025,01/07/2025,08:27:44,14:52:15,WEBSERVICE,P000938853,2025/00001,45090.02004 00039.221163 20710.981901 2 11490000129641,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 95.429477, 'valor': 3131.9}, {'codigo_categoria': '1.04.99', 'percentual': 4.570523, 'valor': 150}]",,1800441133,,2426887803,BOL,01/07/2025,15/07/2025,01/07/2025,15/07/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 3281.9}]",2200251437,VENR,2426885313.0,"RPS 727, 3714",202500000000145,001/001,3895,01,S,S,N,S,N,S,RECEBIDO,I,93.96,31.32,3281.9,46.98,20.36,S,0021098100000393,0021098100000393,01/07/2025,1,2,N,16/07/2025,01/07/2025,08:34:56,14:52:49,WEBSERVICE,P000938853,579,45090.02004 00039.321161 30510.981803 7 11430000308928,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 97.190222, 'valor': 5188.5}, {'codigo_categoria': '1.04.99', 'percentual': 2.809778, 'valor': 150}]",,1800441138,,2426888190,BOL,01/07/2025,21/07/2025,01/07/2025,21/07/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 5338.5}]",2200251437,VENR,2426885823.0,"RPS 728, 3715",202500000000146,001/001,3896,01,S,S,N,S,N,S,RECEBIDO,I,155.66,51.89,5338.5,77.83,33.73,S,0021098100000395,0021098100000395,01/07/2025,1,2,N,22/07/2025,01/07/2025,08:50:06,14:53:22,WEBSERVICE,P000938853,581,45090.02004 00039.521166 38810.981308 7 11490000501939,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 93.42336, 'valor': 2130.8}, {'codigo_categoria': '1.04.99', 'percentual': 6.57664, 'valor': 150}]",,1801298119,,2426889221,BOL,01/07/2025,15/07/2025,01/07/2025,15/07/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 2280.8}]",2200251437,VENR,2426886307.0,"RPS 729, 3716",202500000000147,001/001,3897,01,S,S,N,S,N,S,RECEBIDO,I,63.92,21.31,2280.8,31.96,13.85,S,0021098100000396,0021098100000396,01/07/2025,1,2,N,16/07/2025,01/07/2025,08:30:15,14:54:19,WEBSERVICE,P000938853,584,45090.02004 00039.621164 54610.981000 6 11430000214976,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 83.353864, 'valor': 751.11}, {'codigo_categoria': '1.04.99', 'percentual': 16.646136, 'valor': 150}]",,1800441173,,2426889324,BOL,01/07/2025,15/07/2025,01/07/2025,15/07/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 901.11}]",2200251437,VENR,2426886749.0,"RPS 730, 3717",202500000000148,001/001,3898,01,S,S,N,S,N,S,RECEBIDO,I,22.53,7.51,901.11,11.27,4.88,S,0021098100000397,0021098100000397,01/07/2025,1,2,N,16/07/2025,01/07/2025,08:43:13,14:54:37,WEBSERVICE,P000938853,585,45090.02004 00039.721162 59710.981602 6 11430000085492,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 83.428753, 'valor': 1283.81}, {'codigo_categoria': '1.04.99', 'percentual': 16.571247, 'valor': 255}]",,1800441177,,2426889403,BOL,01/07/2025,15/07/2025,01/07/2025,15/07/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 1538.81}]",2200251437,VENR,2426887168.0,"RPS 731, 3718",202500000000149,001/001,3899,01,S,S,N,S,N,S,RECEBIDO,I,38.51,12.84,1538.81,19.26,8.34,S,0021098100000398,0021098100000398,01/07/2025,1,2,N,16/07/2025,01/07/2025,08:33:50,14:54:52,WEBSERVICE,P000938853,586,45090.02004 00039.821160 63810.981504 1 11430000145986,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.98', 'percentual': 59.040093, 'valor': 367.56}, {'codigo_categoria': '1.04.99', 'percentual': 40.959907, 'valor': 255}]",,1801298123,,2426889576,BOL,01/07/2025,15/07/2025,01/07/2025,15/07/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 622.56}]",2200251437,VENR,2426887590.0,"RPS 732, 3719",202500000000150,001/001,3900,01,S,S,N,N,N,S,ATRASADO,I,11.03,3.68,622.56,,2.39,S,0021098100000399,0021098100000399,01/07/2025,1,2,N,01/07/2025,01/07/2025,14:55:24,14:55:12,WEBSERVICE,P000938853,590,45090.02004 00039.921168 69710.981106 5 11430000060546,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 86.34141, 'valor': 948.21}, {'codigo_categoria': '1.04.99', 'percentual': 13.65859, 'valor': 150}]",,1800441181,,2426889726,BOL,01/07/2025,15/07/2025,01/07/2025,15/07/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 1098.21}]",2200251437,VENR,2426888054.0,"RPS 733, 3720",202500000000151,001/001,3901,01,S,S,N,S,N,S,RECEBIDO,I,28.45,9.48,1098.21,14.22,6.16,S,0021098100000400,0021098100000400,01/07/2025,1,2,N,16/07/2025,01/07/2025,08:42:06,14:55:38,WEBSERVICE,P000938853,593,45090.02004 00040.021164 76910.981000 6 11430000103990,,,,,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.04.99', 'percentual': 100, 'valor': 150}]",1.04.99,1801298143,,2426889800,BOL,01/07/2025,01/07/2025,01/07/2025,10/07/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 150}]",2200251437,MANR,,,052025,001/003,,,N,N,N,N,N,N,ATRASADO,I,,,150.0,,,S,0021098100000403,0021098100000403,01/07/2025,1,2,N,01/07/2025,01/07/2025,15:00:49,14:55:51,P000938853,P000938853,,45090.02004 00040.321176 38510.981608 1 11290000015000,N,N,,N,,E-contábil,42.974.955/0001-90
"[{'codigo_categoria': '1.01.01', 'percentual': 72.147889, 'valor': 660.55}, {'codigo_categoria': '1.04.99', 'percentual': 27.852111, 'valor': 255}]",,1800441199,,2426889871,BOL,01/07/2025,15/07/2025,01/07/2025,15/07/2025,"[{'cCodDep': '2260778136', 'cDesDep': 'Contabilidade', 'nPerDep': 100, 'nValDep': 915.55}]",2200251437,VENR,2426888162.0,"RPS 734, 3721",202500000000152,001/001,3902,01,S,S,N,N,N,S,RECEBIDO,I,19.82,6.61,915.55,,4.29,S,0021098100000401,0021098100000401,01/07/2025,1,2,N,16/07/2025,01/07/2025,08:43:28,14:56:03,WEBSERVICE,P000938853,600,45090.02004 00040.121162 83710.981602 9 11430000088483,,,,,,E-contábil,42.974.955/0001-90
